filename,field,p_low,p_high
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0081.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0082.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0083.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0084.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0085.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0086.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0087.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0088.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0089.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0090.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0091.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0092.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0093.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0094.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0095.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0096.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0097.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0098.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0099.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0100.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0101.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0102.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0103.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0104.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0105.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1_crop_0106.npy,MIGHTEE_Continuum_DR1_COSMOS_8p9arcsec_I_v1.1,-1.1501537301228382e-05,0.0012603526702150702
