Source_Name,z_best,Size,angular_size,L_144,Mass_median,flag_mass,fri,frii,hybrid,spiral,relaxed,cshaped,sshaped,misaligned,wings,xshaped,straight,multihotspots,continuous,banding,onesided,restarted,cluster,merger,diffuse,unknown,featurecount,hasanyone,hasanytwo,hasall,has_exactly_1,has_exactly_2,se,ms,em
ILTJ074554.85+394736.1,0.6778527,859.7648748865831,121.89904206559775,3.986614798512783e+26,11.031274795532228,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,True,False,False,True,False,False,False,False
ILTJ074720.23+334952.3,0.2851342856884002,545.5171222411096,126.89528867909031,2.294748236025675e+25,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ074722.28+294353.0,0.8194322,585.1855679646889,77.31327849285398,4.017152788542255e+26,11.107131004333496,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,3,True,False,False,True,False,False,False,False
ILTJ074736.26+384437.4,0.8239762783050537,638.5282645295518,84.2075907118291,2.978246521836854e+26,11.539852142333984,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ074738.86+363825.1,1.121868,128.446427544944,15.65886848083656,5.3363661703628325e+26,11.192439079284668,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ074743.38+275543.7,0.685696542263031,1692.1643776927688,238.7864704169669,3.7877971827660814e+26,11.107428550720217,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ074751.13+272659.7,1.187844,699.5011137574838,84.47173458660683,5.184831132240471e+26,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ074755.75+270940.9,0.6339164972305298,1365.7315527611515,199.2625567641198,1.952952373412298e+26,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ074846.98+335042.7,0.1580916196107864,569.6175036087984,208.59167822841263,8.714244220302604e+24,11.28524398803711,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ074851.13+295418.5,0.1428418457508087,386.1763272824317,153.87847648888368,7.656570001138601e+24,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ074857.92+332821.0,0.5839999914169312,757.3105154408166,114.72170779737088,1.511873500978129e+27,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ074913.56+380116.5,0.2614754,691.7680837897859,171.20633712818443,2.7541083105305938e+25,11.169677734375,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,True,False,False,True,False,False,False,False
ILTJ074916.25+391709.5,0.2242443114519119,400.06803685969817,110.9936405880637,1.9317411813590527e+25,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ074936.10+351523.3,0.4635210037231445,790.8008019680808,135.02748586248902,1.006979954326955e+26,11.261499404907228,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ074949.69+345302.6,0.131157174706459,382.5380244255539,163.84561153860804,8.615606347713602e+24,11.382574081420898,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ074958.08+373136.1,0.6027964353561401,1912.887883604005,285.5103522011078,1.4163347257321615e+26,11.838234901428224,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ075014.21+341156.3,0.8502274,908.3084587559742,118.58860640081352,4.270174294676694e+26,11.438602447509766,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ075026.92+541252.5,0.347611,1476.2405618894732,300.1822646697319,1.717095593463791e+26,11.19246768951416,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,4,True,False,False,True,False,False,False,False
ILTJ075027.80+380034.0,0.276198,382.85520284726994,91.0910719799624,3.1347449566333924e+25,11.152298927307127,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ075036.52+284834.0,0.8404821,749.8896380115386,98.26239802125644,9.398447136278092e+26,11.086631774902344,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ075049.63+540026.7,0.7875348,758.7759427367962,101.60581862505111,5.842519953673606e+26,11.298700332641602,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,4,True,False,False,True,False,False,False,False
ILTJ075114.64+305348.1,0.7257571,1692.9137695011475,233.57604469335996,6.475481618987588e+26,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ075116.34+312537.7,0.2467818111181259,296.4957228552697,76.55709159189584,1.4693802451405034e+25,11.502257347106934,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ075117.87+382847.7,0.262656033039093,546.0977007149008,134.71315930092126,1.909552027720118e+25,11.261255264282228,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ075122.43+330434.3,0.435647,121.4021912832434,21.47586661925421,4.91093650861086e+25,10.942538261413574,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ075131.13+272036.6,0.3799652,874.2510278703558,167.95497802664048,2.4934102172775324e+26,10.52730941772461,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ075154.00+304517.0,2.121745,167.20628544385957,20.121161088973825,6.629166543068917e+27,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ075205.84+544631.7,0.615932,492.29705730694553,72.75742788153761,1.2086098552111693e+26,11.637335777282717,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,4,True,True,False,False,True,False,False,True
ILTJ075221.75+333344.1,0.140295073390007,282.18433624524016,114.15636640680152,2.041116772231116e+25,10.65025234222412,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,False,False,False,False,False,False
ILTJ075227.67+392055.7,0.2542661,351.7183932847164,88.8405111374384,3.0039074555003207e+25,11.144107818603516,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ075231.88+354842.0,0.136501744389534,2298.1407995685317,951.4821521329704,8.77151158590797e+24,,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,3,True,False,False,True,False,False,False,False
ILTJ075300.17+292246.9,0.7566027,961.7269590082929,130.63729507780664,7.752373459614162e+26,,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,3,True,False,False,True,False,False,False,False
ILTJ075328.62+333453.9,0.1893022060394287,369.09540191184647,116.81518479479897,5.781542375536411e+25,11.533626556396484,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ075338.74+541234.5,1.205291,1021.094226682016,123.04153874444076,1.5973044821380642e+27,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ075338.75+343028.7,0.4820309579372406,1732.357359164738,289.45853021467485,4.520574728129628e+26,11.173250198364258,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ075340.42+400452.5,0.8349006,510.8073835404495,67.07685846925567,3.851154327751899e+27,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ075351.35+385106.9,0.295177012681961,425.49439339652366,96.60485433713532,2.3907744643074704e+25,11.379348754882812,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ075352.49+330342.5,0.2049317508935928,911.7713778118032,271.1152459575347,1.3499608880902624e+25,11.596440315246582,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,False,False,False,False
ILTJ075355.06+372402.3,0.5048666596412659,945.954500495748,154.17205501645554,7.484963733716823e+25,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False
ILTJ075409.32+402547.9,0.4987563,462.3691744730687,75.84667140356,8.579152119099077e+25,10.834548950195312,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False
ILTJ075414.93+544535.7,0.5237139,498.7042963727979,79.73632485557525,7.268945979872789e+25,9.757879257202148,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,5,True,True,True,False,False,True,True,True
